"Compounds ID"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: mzCloud Search"	"Annotation Source: Metabolika Search"	"Annotation Source: ChemSpider Search"	"FISh Coverage"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"# ChemSpider Results"	"# mzCloud Results"	"# Metabolika Pathways"	"Metabolika Pathways"	"mzCloud Best Match"	"mzCloud Best Sim. Match"	"MS2"	"Area: SCBIBlank4_1.raw (F34)"	"Area: SERCBLANK_2.raw (F35)"	"Area: TRB00001_Blank_1.raw (F36)"	"Area: UMB00001_Blank_1.raw (F37)"	"Area: SB00114_QUERRU_actual.raw (F1)"	"Area: SB00115_QUERRU.raw (F2)"	"Area: SB00116_QUERRU.raw (F3)"	"Area: SB00117_QUERRU.raw (F4)"	"Area: SB00119_QUERRU.raw (F5)"	"Area: SB00121_QUERRU.raw (F6)"	"Area: SB00124_QUERRU.raw (F7)"	"Area: SB00207_QUERRU.raw (F8)"	"Area: SB00232_QUERRU.raw (F9)"	"Area: SBP00000_QUERRU.raw (F10)"	"Area: SR00147_QUERRU.raw (F11)"	"Area: SR00155_QUERRU.raw (F12)"	"Area: SR00161_QUERRU.raw (F13)"	"Area: SR00165_QUERRU.raw (F14)"	"Area: SRP00001_QUERRU.raw (F15)"	"Area: TR00015_QUERRU.raw (F16)"	"Area: TR00018_QUERRU.raw (F17)"	"Area: TR00022_QUERRU.raw (F18)"	"Area: TR00023_QUERRU.raw (F19)"	"Area: TR00024_QUERRU.raw (F20)"	"Area: TRP00001_QUERRU.raw (F21)"	"Area: UM00000_QUERRU.raw (F22)"	"Area: UM00009_QUERRU.raw (F23)"	"Area: UM00010_QUERRU.raw (F24)"	"Area: UM00033_QUERRU.raw (F25)"	"Area: UM00034_QUERRU.raw (F26)"	"Area: UM00036_QUERRU.raw (F27)"	"Area: UM00057_QUERRU.raw (F28)"	"Area: UM00079_QUERRU.raw (F29)"	"Area: UM00094_QUERRU.raw (F30)"	"Area: UM00117_QUERRU.raw (F31)"	"Area: UM00121_QUERRU.raw (F32)"	"Area: UMP0001_QUERRU.raw (F33)"	"Group Area: Control"	"Group Area: Sample"	"Group CV [%]: Control"	"Group CV [%]: Sample"	"Ratio: (Sample) / (Control)"	"Log2 Fold Change: (Sample) / (Control)"	"P-value: (Sample) / (Control)"	"Adj. P-value: (Sample) / (Control)"
"6600"	"Eugenol"	"C10 H12 O2"	"Full match"	"No results"	"Partial match"	"Full match"	""	"164.08358"	"9.538"	"6191116.85045947"	"7"	"0"	"2"	"Other"	""	""	"NoMSn"	"446441.109625813"	"199645.07005649"	"217080.743444332"	"172185.516253559"	"301387.941700767"	"245858.948434113"	"139427.310398944"	"178654.438991865"	"152453.087809156"	"149429.57895183"	"298904.327284914"	"244440.445966734"	"380393.080501348"	"422047.194815309"	"110621.788993106"	"207289.50706135"	"256334.569819642"	"200934.238423919"	"327705.935906002"	"55159.0471552395"	"820196.040866732"	"6191116.85045947"	"1950588.16694562"	"2938766.01949517"	"3597487.54609089"	"201266.541859037"	"523682.920582579"	"456235.370142073"	"511131.333373947"	"1051612.17662042"	"1115496.93240513"	"1147115.63807457"	"919361.76787384"	"1093026.9434974"	"1122869.49592846"	"1146920.89362023"	"201266.541859037"	"208362.906750411"	"380393.080501348"	"48.843887094948"	"143.34904137036"	"1.826"	"0.87"	"0.0456358224034859"	"0.073147582543099"
"6609"	"2-(2-Methylenecyclopropyl)-3-oxosuccinic acid"	"C8 H8 O5"	"Full match"	"No results"	"Partial match"	"Full match"	""	"184.03694"	"4.466"	"6182445.64403222"	"3"	"0"	"1"	"Other"	""	""	"NoMSn"	"18399.5040359435"	"45302.2036506021"	"19682.6991123258"	"12098.0867333713"	"128766.771508156"	"210358.004162116"	"88214.4308686845"	"124829.644386673"	"194116.651387063"	"256411.143179916"	"466575.725918153"	"125012.157333189"	"146792.871062452"	"51651.7731666856"	"158868.941346698"	"142703.486258803"	"89183.3859032982"	"89629.8317915514"	"709855.940516607"	"2592399.1743476"	"1700308.66390136"	"6182445.64403222"	"817009.652256955"	"1883593.07175788"	"3390737.72134149"	"30088.0033437753"	"63558.9067740027"	"72237.9547469973"	"214210.623672224"	"42188.6376760198"	"79648.3352058945"	"20057.5313158872"	"56737.813197266"	"17109.1590758329"	"57841.8729654953"	"54533.7473557149"	"30088.0033437753"	"19041.1015741347"	"125012.157333189"	"61.4444116870927"	"207.670244065491"	"6.565"	"2.71"	"0.000282186046621872"	"0.000662323088072962"
"6624"	"Phenylglyoxal"	"C8 H6 O2"	"Full match"	"No results"	"No results"	"Full match"	""	"134.03669"	"6.184"	"6142166.43756986"	"2"	"0"	"0"	""	""	""	"PreferredDDA"	"319901.027910259"	"30209.4677937636"	"210515.401519311"	"82427.1461441011"	"3754665.01394096"	"820870.518217471"	"4523781.71193954"	"701118.121375813"	"244651.77921189"	"990965.747845202"	"1653667.34889533"	"3010305.53488396"	"1237870.36658956"	"1623479.30790033"	"1416054.54848991"	"2377989.91571708"	"671239.543925811"	"3011063.14621928"	"6142166.43756986"	"1283036.25008044"	"841903.607087636"	"1297462.60874889"	"1193756.48553206"	"905923.249133884"	"2586806.78890615"	"372731.341156382"	"702622.638867611"	"634794.539703944"	"297618.73988736"	"341911.683209379"	"513671.476323413"	"238507.988875996"	"240492.796154161"	"310203.727943372"	"275532.216976121"	"206986.952701296"	"372731.341156382"	"146471.273831706"	"841903.607087636"	"81.0879839929288"	"102.354126970212"	"5.748"	"2.52"	"0.024657298048218"	"0.0411765319919491"
"6646"	"2,4-Quinolinediol"	"C9 H7 N O2"	"Full match"	"Full match"	"Partial match"	"No results"	""	"161.04767"	"4.982"	"6109695.42245102"	"0"	"3"	"1"	"Other"	"93.0"	""	"PreferredDDA"	"26076.4770037652"	"22570.4724086525"	"25577.6999493941"	"37382.6347894618"	"1744876.54223866"	"1728821.82157579"	"3386616.95860929"	"2207167.82409695"	"3241169.45841903"	"3050585.60905858"	"2557475.98737093"	"2692518.64794225"	"2533006.34130599"	"2377031.17521608"	"2426724.13528327"	"2611702.42029585"	"1679128.98455181"	"2328313.84110402"	"6109695.42245102"	"858862.223992751"	"769738.926920236"	"663769.707382969"	"767774.759740096"	"1001236.40038287"	"1273017.98249033"	"306279.989793767"	"415060.994467512"	"507714.404718651"	"127334.301038781"	"202854.595151159"	"609398.813965262"	"444751.761920646"	"54333.2309878391"	"430567.753721074"	"209498.023131444"	"248056.527848404"	"306279.989793767"	"25827.0884765797"	"1001236.40038287"	"23.3228374872196"	"88.6795313076485"	"38.767"	"5.28"	"3.22906862843762E-15"	"7.66959472850976E-14"
"6691"	"(E)-p-coumaric acid"	"C9 H8 O3"	"Full match"	"No results"	"Not the top hit"	"Full match"	""	"164.04729"	"4.199"	"6069034.9023403"	"3"	"0"	"6"	"Superpathway of scopolin and esculin biosynthesis;Superpathway of chorismate metabolism;Anaerobic aromatic compound degradation (Thauera aromatica);Superpathway of 4-hydroxybenzoate biosynthesis (yeast);Superpathway of aromatic amino acid biosynthesis;Other"	""	""	"NoMSn"	"239467.85713987"	"133150.960990683"	"145671.723654403"	"94883.5585787409"	"2936032.09433019"	"2492920.83202422"	"2250399.98370334"	"1615570.34461082"	"398195.841813762"	"1459788.21785053"	"4524185.1919316"	"1339417.82327557"	"968117.985014849"	"1786078.81175428"	"2318336.60170431"	"1137598.65422902"	"2976388.71795681"	"1432895.40345901"	"4551359.46211355"	"5938240.92165964"	"2334691.90870826"	"6016170.81254422"	"3094726.59283506"	"5648943.88622176"	"6069034.9023403"	"93370.5133384255"	"519236.634498812"	"388579.518884795"	"167389.20752214"	"769307.292591449"	"713773.526568427"	"233613.985255538"	"34693.9733992909"	"395455.118225002"	"50654.1184394629"	"471406.063342348"	"93370.5133384255"	"139411.342322543"	"1432895.40345901"	"40.0391318269151"	"97.0882312946651"	"10.278"	"3.36"	"1.03498358815621E-05"	"3.35849573895412E-05"
"6722"	"Sinapyl alcohol"	"C11 H14 O4"	"Full match"	"No results"	"Partial match"	"Full match"	""	"210.08930"	"9.918"	"6021051.71033275"	"4"	"0"	"1"	"Other"	""	""	"OtherDDA"	"307923.905235979"	"32796.440399725"	"116382.38622396"	"514906.843183897"	"225729.028074705"	"166069.269560997"	"163663.643202423"	"310667.032473028"	"154047.921802972"	"261460.063544307"	"250931.242253046"	"671075.415534531"	"110991.286168132"	"455335.559900346"	"70329.288175516"	"203211.100323054"	"57817.7606134902"	"245454.272109442"	"606202.43234249"	"2661422.27632386"	"1551920.50488384"	"2118599.75115888"	"2606272.28671585"	"1706909.03040458"	"6021051.71033275"	"144952.040300946"	"608728.542453441"	"716943.263266245"	"246808.571904794"	"168092.117016579"	"1133769.57704073"	"689303.437451662"	"258760.465553157"	"342335.806365778"	"236836.494221731"	"784646.077350191"	"144952.040300946"	"212153.145729969"	"261460.063544307"	"88.377867106357"	"149.027463740026"	"1.232"	"0.30"	"0.219210168279284"	"0.301822955578566"
"6725"	"2-(2-Methylenecyclopropyl)-3-oxosuccinate"	"C8 H6 O5"	"Full match"	"No results"	"No results"	"Full match"	""	"182.02157"	"6.962"	"6016601.17337562"	"1"	"0"	"0"	""	""	""	"NoMSn"	"12473.7838270447"	"10526.9185229674"	"12402.3395500314"	"9479.45935165735"	"139421.000191609"	"2490851.16622482"	"58953.568702182"	"34600.4835338179"	"1832052.76018998"	"6016601.17337562"	"3886288.05518139"	"188401.818756459"	"482365.261216532"	"1149447.50963146"	"296846.914197741"	"61164.8776003276"	"452509.602065715"	"240884.332753202"	"1047552.29714628"	"1668332.14816126"	"1112457.11877019"	"59833.9355427314"	"53281.7946730371"	"46920.4775663806"	"858588.848529502"	"119808.24568992"	"257758.642784853"	"82174.545825769"	"13034.992271449"	"1671051.18079668"	"332046.975561414"	"24291.9442112627"	"16025.8837105404"	"16516.5910273478"	"18007.6024833467"	"137381.242997805"	"119808.24568992"	"11464.6290364994"	"188401.818756459"	"13.0978857149232"	"169.663008338094"	"16.433"	"4.04"	"3.82092264713943E-11"	"3.92345700691326E-10"
"6726"	"Taxifolin"	"C15 H12 O7"	"Not the top hit"	"Full match"	"Full match"	"Full match"	""	"304.05838"	"4.879"	"6011145.85402786"	"5"	"2"	"1"	"Superpathway of flavones and derivatives biosynthesis"	"93.6"	""	"PreferredDDA"	"14146.6037854854"	"12621.24350176"	"14449.9549465287"	"6837.5965223121"	"1291348.21776187"	"953572.509487857"	"4680514.76294218"	"1470747.26985832"	"115944.660355266"	"514593.651546174"	"874695.312270463"	"3234764.17571439"	"215067.045835488"	"1527749.96495347"	"100443.995005169"	"2355351.65055249"	"1649477.56236897"	"4592192.37412215"	"6011145.85402786"	"139651.025213193"	"1825857.31007233"	"3535714.21924213"	"1061808.46243218"	"2599201.71771804"	"2256864.8888078"	"123021.189051885"	"130785.576491781"	"174613.460803993"	"267987.212501746"	"283453.460415777"	"45809.1151397691"	"90798.5222883695"	"16123.7058086417"	"59760.3150523572"	"26403.7894771931"	"218974.9250722"	"123021.189051885"	"13383.9236436227"	"514593.651546174"	"29.4859610803057"	"122.767994958467"	"38.449"	"5.26"	"6.95085532208453E-11"	"6.74330865612933E-10"
"6793"	"5-guanidino-2-oxopentanoic acid"	"C6 H11 N3 O3"	"Full match"	"No results"	"No results"	"Full match"	""	"173.08010"	"0.777"	"5910461.24389922"	"2"	"0"	"0"	""	""	""	"NoMSn"	"10025.3988806308"	"14312.90625765"	"9701.44993092761"	"3315.23244495108"	"567229.355369501"	"5910461.24389922"	"2287426.0408674"	"158170.937293277"	"331773.172132261"	"1123713.51809138"	"185183.873008367"	"1178276.30656907"	"766461.187928465"	"1501847.48383174"	"145311.843843502"	"399687.397028983"	"170348.854809987"	"179602.544366619"	"343018.769698803"	"558187.664569661"	"338096.89501864"	"166996.259084476"	"173152.936553463"	"416096.242145933"	"503527.890552598"	"255336.196913497"	"63168.915811294"	"89346.8257935755"	"53450.2374470952"	"90215.7806423564"	"288232.324675752"	"38384.6955554786"	"1977095.46384025"	"597201.770299135"	"72163.5970556687"	"53905.6365766267"	"255336.196913497"	"9863.4244057792"	"288232.324675752"	"48.5333107939905"	"169.907592290547"	"29.222"	"4.87"	"7.38593517968358E-05"	"0.000197187292704111"
"9605"	"HIL"	"C6 H13 N O3"	"Full match"	"No results"	"Partial match"	"Full match"	""	"147.08948"	"0.837"	"5881732.99002316"	"2"	"0"	"1"	"Other"	""	""	"NoMSn"	"29059.4335139011"	"11695.5065148236"	"16499.8348177928"	"9782.853585327"	"3748216.09477831"	"58775.6543829864"	"5690815.79988338"	"3239764.69672975"	"2624024.70606574"	"2582823.54384275"	"1473481.7139527"	"3647191.47150499"	"151557.620804473"	"3545822.16234368"	"2081434.11757112"	"115928.012152323"	"2729625.76533011"	"43593.4565252434"	"5881732.99002316"	"95240.535476892"	"91218.8078304975"	"2264269.47011097"	"82744.328226799"	"1728698.69650548"	"143341.367051277"	"258172.426218125"	"395392.639361803"	"342084.248408293"	"282229.76910354"	"28133.8894810539"	"745240.685042044"	"470100.169213896"	"283274.737644675"	"373616.23303516"	"53680.7038690483"	"181592.979319794"	"258172.426218125"	"14097.6706663082"	"373616.23303516"	"51.7512593926222"	"122.037385224401"	"26.502"	"4.73"	"1.49065927844852E-07"	"7.1138529630162E-07"
"7764"	"5-Pentylresorcinol"	"C11 H16 O2"	"Full match"	"No results"	"No results"	"Full match"	""	"180.11508"	"12.544"	"5738273.99238462"	"1"	"0"	"0"	""	""	""	"NoMSn"	"297405.734319443"	"112539.884950774"	"166573.730398509"	"107822.662808164"	"923327.202912247"	"786819.359190945"	"1043861.29960693"	"625692.750537162"	"851827.244604665"	"858758.091181474"	"525405.27196786"	"5738273.99238462"	"4669345.4119068"	"1244913.49306427"	"572937.021185298"	"828140.587357941"	"1334708.05148812"	"1272673.43523121"	"4332044.20519833"	"393371.263478595"	"445540.097745417"	"459888.066061224"	"390918.26565795"	"348522.998214687"	"2911214.57793065"	"831526.931907044"	"762897.429834887"	"616252.749856042"	"718393.430245858"	"762057.164986884"	"1050548.4209462"	"800792.360603063"	"826951.958127393"	"905082.289540139"	"909689.063938791"	"830016.062225539"	"831526.931907044"	"139556.807674641"	"830016.062225539"	"51.6295595260665"	"104.321130254462"	"5.948"	"2.57"	"0.00145119059177594"	"0.00294977399060181"
"6937"	"flamenol"	"C7 H8 O3"	"Full match"	"No results"	"No results"	"Full match"	""	"140.04721"	"0.744"	"5718816.32853439"	"3"	"0"	"0"	""	""	""	"NoMSn"	"18567.3877089794"	"116039.885591804"	"17494.5097876433"	"6747.4752684107"	"1028474.65508409"	"682297.488766281"	"674039.838246798"	"1016078.12196586"	"615155.754777695"	"658778.082209527"	"911846.097107832"	"962013.296734046"	"1006367.80728486"	"928246.893475573"	"1066245.3377144"	"990928.997811055"	"1072155.71258063"	"646025.895873631"	"3782376.37029277"	"1258781.40070724"	"1233695.23471553"	"1026212.2444779"	"774386.334200796"	"742519.694934977"	"1033600.89069002"	"1061859.06172917"	"1489219.61175493"	"1985841.80127845"	"717129.22877659"	"5718816.32853439"	"2122251.22605011"	"1352191.12524634"	"1363547.5560055"	"1115836.845158"	"1062252.54260948"	"1113406.73568366"	"1061859.06172917"	"18030.9487483114"	"1033600.89069002"	"128.837043610199"	"76.9678987455685"	"57.324"	"5.84"	"0.00658801822773922"	"0.0119290929423417"
"6943"	"Scoparol"	"C16 H12 O6"	"Full match"	"No results"	"Partial match"	"Full match"	""	"300.06368"	"7.604"	"5710000.37311518"	"15"	"0"	"3"	"Superpathway of isoflavonoids (via naringenin);Other"	""	""	"NoMSn"	"16845.8658909149"	"13084.9241578009"	"17606.3234659615"	"18461.6122805309"	"349865.054022136"	"96752.2999331521"	"5710000.37311518"	"485344.843083206"	"86767.7806060252"	"379252.386288275"	"346231.730474364"	"2368134.29401687"	"220379.053761811"	"1376007.37650837"	"77210.9324947104"	"304041.551454849"	"168039.37944863"	"402880.674185006"	"1096517.29782872"	"58329.8765771428"	"40568.5786551268"	"112502.655140798"	"51424.8626803255"	"54676.4204882418"	"195991.624999629"	"29671.488289572"	"234749.046868536"	"312738.565848356"	"166504.550236789"	"39254.8577831846"	"29726.0706407304"	"29738.7880689053"	"27298.3340831183"	"31350.1453519489"	"36584.1149133771"	"29123.611593275"	"29671.488289572"	"17226.0946784382"	"112502.655140798"	"14.3654224548194"	"232.845754363319"	"6.531"	"2.71"	"7.85271146317245E-10"	"6.05931402819251E-09"
"7043"	"Kaempferol"	"C15 H10 O6"	"Full match"	"No results"	"Full match"	"Full match"	""	"286.04775"	"10.025"	"5570465.08088915"	"7"	"0"	"2"	"Superpathway of flavones and derivatives biosynthesis ;Superpathway of isoflavonoids (via naringenin)"	""	""	"NoMSn"	"36163.0055388076"	"14010.4037247606"	"37156.4968594489"	"20169.4584368893"	"79882.4049086153"	"64988.9119023297"	"257352.065260198"	"126535.324098862"	"22099.2367596613"	"36313.6909161434"	"50076.3701946234"	"31412.5856134"	"18719.2673085863"	"29938.7255073023"	"100809.866431777"	"86483.261725161"	"72478.8550380825"	"51329.9578006168"	"107732.823681863"	"265839.813482609"	"282083.678940441"	"762893.833842692"	"841298.247219382"	"1249015.72213875"	"1122502.76103653"	"1085766.74876276"	"48009.1227636751"	"177084.818569499"	"5570465.08088915"	"85255.6501513346"	"58898.8483761511"	"40285.4683021025"	"305151.473748561"	"109809.922587466"	"718312.715232564"	"147394.310394449"	"1085766.74876276"	"28166.2319878485"	"107732.823681863"	"43.0966136453374"	"217.189481108551"	"3.825"	"1.94"	"0.000204097051772479"	"0.000493395370972527"
"7059"	"Stearic acid"	"C18 H36 O2"	"Full match"	"Full match"	"Full match"	"Full match"	""	"284.27181"	"17.559"	"5546704.66251658"	"2"	"1"	"1"	"Other"	"76.6"	""	"PreferredDDA"	"118598.031342012"	"63648.6550329093"	"94919.2092229287"	"5546704.66251658"	"98650.5407124083"	"102725.473575178"	"100285.158920043"	"101783.087444222"	"101820.518943652"	"101098.240889206"	"118157.115603706"	"106356.652288802"	"123255.735616837"	"272875.728709071"	"137888.997552336"	"146706.503365445"	"147128.549381212"	"164116.040739759"	"200455.885035431"	"98091.0315449454"	"94148.663812581"	"97981.6798494872"	"103160.601941646"	"109202.867085543"	"332352.722812791"	"1182292.71535377"	"1423835.84867668"	"924684.220550448"	"1587247.24000358"	"1818550.88964253"	"1966038.95752564"	"1951533.88629181"	"2059956.50351645"	"642180.536340073"	"1244339.14474691"	"2133706.60672168"	"1182292.71535377"	"106758.62028247"	"147128.549381212"	"187.315348988947"	"114.90970626618"	"1.378"	"0.46"	"0.863188286367738"	"0.915264805610287"
"7065"	"7-(1-pyrrolidinyl)pyrimido[4,5-d]pyrimidin-4-amine"	"C10 H12 N6"	"Full match"	"Full match"	"No results"	"No results"	""	"216.11273"	"10.460"	"5537425.88320748"	"0"	"1"	"0"	""	"68.8"	""	"PreferredDDA"	"374703.97880585"	"308914.299687793"	"389431.047450384"	"130995.529740786"	"1312950.65175345"	"1383904.34131201"	"1452879.58835927"	"2229377.40404425"	"5537425.88320748"	"3689612.96619173"	"2863790.07909801"	"1978976.55112948"	"1245344.13682346"	"2412162.13970718"	"1828378.75698731"	"1459128.65040475"	"2154427.81670596"	"3560968.15651573"	"4550396.28085006"	"2788468.59248746"	"1333970.51003093"	"4195695.7823548"	"4734846.0682696"	"2919772.16142132"	"2716048.88529392"	"2113008.20497127"	"3539571.88212884"	"3813739.30381029"	"411440.087304372"	"849692.516772205"	"1843547.3206903"	"3359925.19976306"	"585535.946129502"	"2705436.95039082"	"460220.09106467"	"924143.352973593"	"2113008.20497127"	"341809.139246822"	"2154427.81670596"	"39.4092090229235"	"54.3810916987987"	"6.303"	"2.66"	"0.00157450985261214"	"0.0031810394597553"
"9134"	"(4Z)-4-({4-[2-(Diethylamino)ethyl]-3,5-dimethyl-1H-pyrrol-2-yl}methylene)-5-(2-pyrazinyl)-2,4-dihydro-3H-pyrazol-3-one"	"C20 H26 N6 O"	"Full match"	"No results"	"No results"	"Full match"	""	"366.21715"	"16.109"	"5526307.58128154"	"1"	"0"	"0"	""	""	""	"NoMSn"	"166612.878877698"	"61979.3834915469"	"105147.320535154"	"239589.149952054"	"133774.145740609"	"186577.03982862"	"67804.4013461935"	"146557.379210904"	"158112.61138878"	"62172.0821199892"	"132489.987952465"	"141218.433410427"	"67430.604175663"	"187136.876062585"	"106356.46886725"	"71826.5683811973"	"74968.3537093639"	"81578.8907228452"	"252575.386858437"	"92208.3279296083"	"94850.8897888574"	"113784.513132414"	"91232.4736701247"	"99229.6680713498"	"150223.97689481"	"1374925.53682851"	"792162.63909783"	"946650.58495346"	"342719.644572422"	"792642.265379085"	"342310.640451299"	"918258.752661355"	"1176771.46899849"	"3180471.05019945"	"5526307.58128154"	"1100576.88238963"	"1374925.53682851"	"135880.099706426"	"150223.97689481"	"53.8672775571614"	"176.499040527105"	"1.106"	"0.14"	"0.0974183398122421"	"0.146916696385942"
"7102"	"Phloroglucinol"	"C6 H6 O3"	"Full match"	"No results"	"No results"	"Full match"	""	"126.03174"	"1.679"	"5490283.8119273"	"3"	"0"	"0"	""	""	""	"NoMSn"	"414805.068862651"	"13465.6287023635"	"522528.657725752"	"137203.039588721"	"694531.393634972"	"1100530.36940015"	"81782.2679320407"	"798240.184733029"	"1316052.69234447"	"3651529.16214087"	"5490283.8119273"	"141500.297441085"	"815197.680742421"	"958708.636572492"	"138499.974195999"	"734179.493117173"	"268980.14644656"	"243655.084741621"	"1491016.49756872"	"2949010.77206267"	"340805.330714883"	"183322.105571734"	"875211.284432576"	"144536.355443541"	"1001987.67806707"	"26487.2240342841"	"340969.241149433"	"207941.597333808"	"593298.669022131"	"859800.413915597"	"63998.9944730819"	"943559.932535901"	"894498.415025573"	"756718.797052028"	"27860.5722904658"	"504681.720712259"	"26487.2240342841"	"276004.054225686"	"694531.393634972"	"87.0445070376723"	"131.215643100335"	"2.516"	"1.33"	"0.284560781961784"	"0.380445393274994"
"7142"	"3-ketosphinganine"	"C18 H37 N O2"	"Full match"	"No results"	"Full match"	"Full match"	""	"299.28231"	"13.720"	"5440064.16926304"	"1"	"0"	"1"	"Other"	""	""	"PreferredDDA"	"179746.676712403"	"111185.579889885"	"139049.766663123"	"496266.962745435"	"143822.415021115"	"214195.906273686"	"164204.024407414"	"120439.318960743"	"162968.93532028"	"149501.878547508"	"253818.193545277"	"190956.877351597"	"350396.122907669"	"861338.977470684"	"386734.204408134"	"797843.131949072"	"1106416.73599449"	"1044310.10485366"	"584418.589590532"	"287154.058758662"	"176327.812947086"	"219438.176066425"	"454720.499951826"	"545976.24072043"	"5440064.16926304"	"272245.723397588"	"411437.051122658"	"245482.996048086"	"227066.007616636"	"974205.720930039"	"331157.18908245"	"344314.679844956"	"1343720.54226836"	"1040695.01661968"	"2339533.39501155"	"334915.051445009"	"272245.723397588"	"159398.221687763"	"334915.051445009"	"77.1720669120407"	"147.878013009436"	"2.101"	"1.07"	"0.101968691085269"	"0.153219970374199"
"7160"	"Betulinicaldehyde"	"C30 H48 O2"	"Full match"	"No results"	"Partial match"	"Full match"	""	"440.36537"	"15.367"	"5416872.15886501"	"7"	"0"	"4"	"Plant sterol biosynthesis;Superpathway of cholesterol biosynthesis;Cholesterol biosynthesis I;Cholesterol biosynthesis III (via desmosterol)"	""	""	"NoMSn"	"173152.97778279"	"86489.991533698"	"136669.753699068"	"136379.728402091"	"123404.395802339"	"240498.546408111"	"119346.27814431"	"182578.608811232"	"120436.104321047"	"5416872.15886501"	"127248.916067678"	"126873.616264804"	"131067.020653931"	"259873.508204594"	"110138.290819791"	"308199.357722089"	"322852.201208428"	"127717.789152471"	"409646.605029726"	"146988.297135033"	"140250.92643906"	"139977.241904844"	"142629.450223975"	"147803.991948069"	"217435.080977327"	"1033119.50393554"	"764723.170239968"	"1012897.83782863"	"1139702.83651722"	"880373.784528017"	"868065.354201441"	"788341.283990817"	"758118.377480697"	"896093.551098867"	"858685.557772859"	"783781.347940373"	"1033119.50393554"	"136524.741050579"	"259873.508204594"	"26.725556106902"	"155.531793955465"	"1.903"	"0.93"	"0.000631167830004477"	"0.00137375732454313"
